"","UMAP1","UMAP2","gene","module","color","hub","kME"
"CDKN2A",3.41063613802631,-1.37566092695669,"CDKN2A","Module2","#fe9b00","other",0.0755581513713279
"U2AF1",-12.1968968400315,2.04197633181139,"U2AF1","Module3","#d8443c","other",0.299555118978057
"PGAM1",5.6422082892104,6.40246021662279,"PGAM1","Module4","#9b3441","other",0.374647102650526
"TSHZ2",0.999428938929635,-1.88501221026853,"TSHZ2","Module1","#f4c40f","other",0.166482106703403
"IGHG4",-12.7002518662767,1.42563855562731,"IGHG4","Module3","#d8443c","other",0.122041408005629
"IGHG3",-12.7138998994188,1.44414985094591,"IGHG3","Module3","#d8443c","other",0.169790871982795
"KLRK1",-3.15937070935528,3.71128952417895,"KLRK1","Module10","#2b9b81","other",0.143881730289712
"ZNF90",3.63807220370014,-2.43378675069288,"ZNF90","Module2","#fe9b00","other",0.103683093518734
"EEF1A1P6",-12.3514178284959,1.1862713089995,"EEF1A1P6","Module3","#d8443c","other",0.550909589548686
"NME2",3.79576225191792,5.72655355845019,"NME2","Module4","#9b3441","other",0.249973730806944
"UBE2V1",0.866659175459939,4.7138067475371,"UBE2V1","Module10","#2b9b81","other",0.0825233447663207
"IGHGP",-12.3643506059007,2.27187430773302,"IGHGP","Module3","#d8443c","other",0.244835542672752
"MTRNR2L10",-13.1728642472581,3.01430475626513,"MTRNR2L10","Module3","#d8443c","other",0.671185293498971
"KCNQ1OT1",0.380406748358804,-1.39271032895521,"KCNQ1OT1","Module1","#f4c40f","other",0.23259679854288
"NBPF10",-12.2481663712815,1.98657739077135,"NBPF10","Module3","#d8443c","other",0.2156156198384
"GLRX2",4.5896369925185,-1.99091041173414,"GLRX2","Module2","#fe9b00","other",0.136504559876845
"PDCL3",6.28974361330708,-3.11650693501905,"PDCL3","Module5","#de597c","other",0.504924776331447
"A1BG",3.74678893000324,4.71453630838915,"A1BG","Module2","#fe9b00","other",0.0787435265388438
"ANAPC10",0.98049349695881,-1.01739015701786,"ANAPC10","Module1","#f4c40f","other",0.407395941948061
"TVP23B",4.79040450960835,5.14552128229662,"TVP23B","Module4","#9b3441","other",0.0799800813353013
"TRAPPC5",-2.55568127721111,5.06573498163744,"TRAPPC5","Module10","#2b9b81","other",0.253234819184039
"KPNA2",5.1071159353896,-3.29758465375379,"KPNA2","Module5","#de597c","other",0.281438448642137
"HMGN4",4.27351589113911,5.92156565104052,"HMGN4","Module4","#9b3441","other",0.178441373812255
"H3F3C",-1.34980266183178,4.98877966318651,"H3F3C","Module10","#2b9b81","other",0.182792887272324
"AC004057.1",-12.6015217789964,1.36315548334643,"AC004057.1","Module3","#d8443c","other",0.590176447697795
"FKBP1C",2.98875851542194,-6.76095807637647,"FKBP1C","Module8","#633372","other",0.113817870583975
"ARMCX6",4.78670711428364,5.47811710749193,"ARMCX6","Module4","#9b3441","other",0.11158860794231
"PSMB10",0.54738004118641,4.92837154779955,"PSMB10","Module10","#2b9b81","other",0.179962835202546
"RNASEK",-2.15111951916973,5.18778288279101,"RNASEK","Module10","#2b9b81","other",0.631543681371436
"RP11.572P18.1",-12.2293904313401,2.05641162310168,"RP11.572P18.1","Module3","#d8443c","other",0.685834843729921
"RP13.15M17.1",-12.6790040025071,2.81945383463427,"RP13.15M17.1","Module3","#d8443c","other",0.621724394266245
"HLA.DQA2",2.9457058420821,-6.7449654349275,"HLA.DQA2","Module8","#633372","other",0.132383537458992
"MTRNR2L1",-13.1553433427171,3.04324781809374,"MTRNR2L1","Module3","#d8443c","other",0.84655945068856
"RP11.290D2.6",3.24172253519734,-7.0757702597566,"RP11.290D2.6","Module5","#de597c","other",0.284431336044767
"MATR3",-3.08455782025616,4.40624534998461,"MATR3","Module10","#2b9b81","other",0.368166389750059
"EIF3L",4.35767478853901,1.96746337328478,"EIF3L","Module2","#fe9b00","other",0.361471002538105
"FAAH2",5.67903299242695,-4.31871020879225,"FAAH2","Module5","#de597c","other",0.0488608642618117
"CDC26",5.83501357943257,5.97559273157641,"CDC26","Module4","#9b3441","other",0.24137539374803
"NDUFV2",4.73975629717548,2.65916097078844,"NDUFV2","Module2","#fe9b00","other",0.624995991226352
"GET4",4.73068542391499,5.24415504847094,"GET4","Module4","#9b3441","other",0.0184006756526622
"SNURF",-12.1788065919236,1.97604715738817,"SNURF","Module3","#d8443c","other",0.235958560829555
"MTX1",4.10473556429585,4.81998407755419,"MTX1","Module4","#9b3441","other",0.0839952828966528
"ATP6V0C",5.57101316363056,6.6783653489165,"ATP6V0C","Module4","#9b3441","other",0.357172731924761
"GNG10",3.83490533739765,5.51707756434008,"GNG10","Module4","#9b3441","other",0.0685267859612242
"CD99",3.9866997709914,4.8143721810393,"CD99","Module4","#9b3441","other",0.411653668451521
"WAPAL",-3.16837530225079,3.75648605738207,"WAPAL","Module10","#2b9b81","other",0.124648578283862
"NHP2L1",-2.86487488835613,4.83582508478686,"NHP2L1","Module10","#2b9b81","other",0.425671995997759
"SMEK1",-11.9947531709031,1.6149514905028,"SMEK1","Module3","#d8443c","other",0.0744332980838506
"VAMP7",5.40462036043842,-0.718888373035943,"VAMP7","Module2","#fe9b00","other",0.13039859199644
"NUPL1",-2.84625177472393,4.84523832712694,"NUPL1","Module10","#2b9b81","other",0.180107378802073
"FAIM3",-3.13190322011272,4.13535463724657,"FAIM3","Module10","#2b9b81","other",0.228245185308387
"LOH12CR1",-2.51334648221294,5.08728659067675,"LOH12CR1","Module10","#2b9b81","other",0.254143557898019
"ASMTL",5.53511447817524,-3.65636336888746,"ASMTL","Module5","#de597c","other",0.174632270968474
"SLC25A6",4.68712587267597,3.11068451319262,"SLC25A6","Module2","#fe9b00","other",0.727595924165374
"MIR4435.1HG",-2.51330189793865,5.09378492746874,"MIR4435.1HG","Module10","#2b9b81","other",0.297627423984844
"P2RY8",5.65435762316425,-4.36082637395338,"P2RY8","Module5","#de597c","other",0.285780133719015
"AKAP17A",4.68019218355854,-1.90196144666151,"AKAP17A","Module2","#fe9b00","other",0.154530393291772
"PAGR1",5.66993255526264,5.83213198099657,"PAGR1","Module4","#9b3441","other",0.0758651751264045
"CTB.36O1.7",-13.1728814133958,3.01190984163805,"CTB.36O1.7","Module3","#d8443c","other",0.699673359305539
"RP11.750B16.1",-13.3980715760545,2.7890933743529,"RP11.750B16.1","Module3","#d8443c","other",0.822559717549712
"SMEK2",-3.12121634572308,3.90470373545214,"SMEK2","Module10","#2b9b81","other",0.141896864888527
"CCL4L1",-2.41985731213848,5.11679994974657,"CCL4L1","Module10","#2b9b81","other",0.443869334112993
"ZGPAT",5.40300149828632,6.07319843683764,"ZGPAT","Module4","#9b3441","other",0.0906278646515102
"EIF1AY",4.05960721880634,-6.01237857427076,"EIF1AY","Module5","#de597c","other",0.228096331598283
"MTRNR2L2",-12.3615096101121,2.31227219019457,"MTRNR2L2","Module3","#d8443c","other",0.878371149115135
"RP5.857K21.7",-13.3720591554002,2.83308613215014,"RP5.857K21.7","Module3","#d8443c","other",0.823082959030263
"MTRNR2L9",-12.6231034287767,2.77480161104723,"MTRNR2L9","Module3","#d8443c","other",0.524655933637279
"HNRNPA1P10",-2.19114928334515,5.20366632853075,"HNRNPA1P10","Module10","#2b9b81","other",0.522019275418836
"SNORD100",-12.6614306458787,2.80742514048144,"SNORD100","Module3","#d8443c","other",0.625140948633097
"BCKDHA",-1.46310322373669,5.20199310694262,"BCKDHA","Module10","#2b9b81","other",0.0741099674341027
"UTY",3.96598024279316,-6.09952008809522,"UTY","Module5","#de597c","other",0.0869906613962892
"RP11.345J4.5",3.08422727495869,-6.68585479344801,"RP11.345J4.5","Module8","#633372","other",0.147477686784359
"RP5.857K21.11",-13.2087815293626,3.02454721842333,"RP5.857K21.11","Module3","#d8443c","other",0.774039080451059
"CTD.2031P19.4",-12.2695210465745,2.10462820444628,"CTD.2031P19.4","Module3","#d8443c","other",0.730517087249502
"IKBKG",5.64324397951801,6.13248646173998,"IKBKG","Module4","#9b3441","other",0.109354204583143
"RPS4Y1",4.44707460314472,-5.59255158986524,"RPS4Y1","Module5","#de597c","other",0.393260367844561
"LIME1",-1.93307452290813,5.2147456399016,"LIME1","Module10","#2b9b81","other",0.388459051546019
"C1orf174",6.44435043245991,-1.86308300580457,"C1orf174","Module2","#fe9b00","other",0.136520297417129
"ZMYM6NB",-1.71994571774761,5.18993580256029,"ZMYM6NB","Module10","#2b9b81","other",0.192704395983623
"C1orf122",1.41564328581532,0.887214063744986,"C1orf122","Module2","#fe9b00","other",0.00280078825732476
"C1orf50",4.49667901903828,0.981298445802176,"C1orf50","Module2","#fe9b00","other",0.0783829100471724
"NRDC",3.20208163172443,-7.14084374989942,"NRDC","Module8","#633372","other",0.259689083759261
"MFSD14A",3.2193555346175,-7.12090671147779,"MFSD14A","Module8","#633372","other",0.212926680132031
"C1orf56",0.253317486350137,-1.40813693489507,"C1orf56","Module1","#f4c40f","other",0.278593111672401
"C1orf43",6.1089503279372,-1.58369875039533,"C1orf43","Module2","#fe9b00","other",0.447855246549664
"C1orf35",4.6797682753249,0.569709657769644,"C1orf35","Module2","#fe9b00","other",0.100483508708004
"C1orf131",4.40958995730122,-0.270340503115213,"C1orf131","Module2","#fe9b00","other",0.0859966626098828
"C3orf38",5.35696334749897,-0.946927596736705,"C3orf38","Module2","#fe9b00","other",0.114500313874742
"C4orf48",4.70441598803242,3.03253090296313,"C4orf48","Module2","#fe9b00","other",0.53427629274333
"C4orf3",2.48669452578266,2.75983846102282,"C4orf3","Module2","#fe9b00","other",0.417729087205699
"C5orf56",1.79648370653828,3.44450914774462,"C5orf56","Module2","#fe9b00","other",0.078619258250886
"C5orf15",4.74030465990742,-0.378900469202554,"C5orf15","Module2","#fe9b00","other",0.106877223208712
"C5orf24",5.52177066714008,-0.818259225148714,"C5orf24","Module2","#fe9b00","other",0.0986171831218773
"C6orf62",-12.1286776551561,1.64549934778734,"C6orf62","Module3","#d8443c","other",0.270611964416409
"C6orf1",4.27106447130879,5.90410911951586,"C6orf1","Module4","#9b3441","other",0.141078166872698
"C6orf89",4.37246961504658,-0.788133443254983,"C6orf89","Module2","#fe9b00","other",0.0913890603190283
"TOMM6",-2.78304700940411,4.90816223536059,"TOMM6","Module10","#2b9b81","other",0.446079376581077
"C7orf50",-0.352998946006698,3.56908905420824,"C7orf50","Module10","#2b9b81","other",0.114816903154073
"PVRIG",-2.78594927876751,4.92152607355639,"PVRIG","Module10","#2b9b81","other",0.457862407570403
"C7orf73",3.85287232310017,5.69329559717699,"C7orf73","Module4","#9b3441","other",0.170797364731219
"C7orf55",0.496705185477334,5.31108963404223,"C7orf55","Module10","#2b9b81","other",0.070502400090525
"C8orf59",5.71792621523579,6.55715000544115,"C8orf59","Module4","#9b3441","other",0.260051278375478
"C9orf16",2.19889516741474,2.94677793894335,"C9orf16","Module2","#fe9b00","other",0.390810092183935
"C9orf78",4.44509048372944,-0.192053855318582,"C9orf78","Module2","#fe9b00","other",0.344633470025659
"C9orf142",4.23087901980122,6.10990536127611,"C9orf142","Module4","#9b3441","other",0.318419662460056
"C11orf58",4.80542344958027,1.65153157625719,"C11orf58","Module2","#fe9b00","other",0.580513534242663
"C11orf31",4.2491681090041,6.10874473963305,"C11orf31","Module4","#9b3441","other",0.322357549428754
"PTPRCAP",-2.04879694073955,5.21787464533373,"PTPRCAP","Module10","#2b9b81","other",0.777248876793818
"C11orf73",5.57785577685078,6.320266841989,"C11orf73","Module4","#9b3441","other",0.171010616099751
"JAML",3.16800017267902,-7.14818942632154,"JAML","Module8","#633372","other",0.327640462095527
"SRPRA",3.22155160814961,-7.13688457097486,"SRPRA","Module8","#633372","other",0.317560527978676
"C10orf54",0.735801827017861,5.54595005426928,"C10orf54","Module10","#2b9b81","other",0.155556838208102
"C12orf57",3.92906732470234,4.98475134287401,"C12orf57","Module4","#9b3441","other",0.405515060256618
"C12orf10",4.32826299578388,1.84822618876024,"C12orf10","Module2","#fe9b00","other",0.174897935231503
"C12orf29",5.4877025595351,-1.97617334212736,"C12orf29","Module2","#fe9b00","other",0.0497136763571929
"C12orf75",2.32717389971455,2.93290388498827,"C12orf75","Module2","#fe9b00","other",0.350451721469066
"C12orf65",6.15758247286518,-1.44438281740621,"C12orf65","Module2","#fe9b00","other",0.154029342864342
"C14orf119",5.07590074450215,-1.35847044076399,"C14orf119","Module2","#fe9b00","other",0.36985804550616
"C14orf166",5.61440391451557,6.54370176706835,"C14orf166","Module4","#9b3441","other",0.291306857926482
"C14orf1",5.58352155596455,6.10276853952929,"C14orf1","Module4","#9b3441","other",0.125712013382469
"C14orf142",5.42929763704975,5.92311155710741,"C14orf142","Module4","#9b3441","other",0.0720572633187434
"C14orf2",5.46066017061909,6.96281921778246,"C14orf2","Module4","#9b3441","other",0.426666551848058
"NSMCE3",3.22911138445576,-7.09500873174146,"NSMCE3","Module8","#633372","other",0.211877590426919
"C15orf57",5.54646224886616,6.01390421305224,"C15orf57","Module4","#9b3441","other",0.113748628377215
"C15orf48",0.531919609610635,-1.34043669785932,"C15orf48","Module1","#f4c40f","other",0.542791156388234
"C15orf61",4.91644496828755,4.15793859873339,"C15orf61","Module4","#9b3441","other",0.136600211686898
"C15orf40",2.30486173540791,2.81502139483019,"C15orf40","Module9","#1f6e9c","other",0
"C16orf13",5.2528187742873,6.65619337473437,"C16orf13","Module4","#9b3441","other",0.258469771683968
"C16orf72",1.62207968146046,-2.25860488500074,"C16orf72","Module2","#fe9b00","other",0
"RP11.1035H13.3",-13.2693207749681,2.93440902147814,"RP11.1035H13.3","Module3","#d8443c","other",0.784631294996492
"C16orf54",-12.1767066010789,1.39461123858019,"C16orf54","Module3","#d8443c","other",0.343409977961861
"OVCA2",3.89109582812031,5.57006704721972,"OVCA2","Module4","#9b3441","other",0.0608037569644736
"RNASEK.C17orf49",-12.8552048692064,2.72823059473559,"RNASEK.C17orf49","Module3","#d8443c","other",0.518896718620101
"C17orf49",-12.168475438054,1.80856382761523,"C17orf49","Module3","#d8443c","other",0.152893498017219
"C17orf89",5.3146354666396,6.22351181421801,"C17orf89","Module4","#9b3441","other",0.161762116983416
"C17orf62",0.436914991442758,5.27307522211596,"C17orf62","Module10","#2b9b81","other",0.176610514403753
"C18orf32",3.90160722643574,5.24057972345873,"C18orf32","Module4","#9b3441","other",0.0792730933268859
"C20orf24",5.84467430025776,5.97306024942919,"C20orf24","Module4","#9b3441","other",0.271642246494581
"C19orf24",4.81792087465962,0.144465445619071,"C19orf24","Module2","#fe9b00","other",0.367064860235204
"C19orf25",4.60806102663715,0.113529204469168,"C19orf25","Module2","#fe9b00","other",0.174233555371829
"C19orf70",4.34255285174091,6.00317108545824,"C19orf70","Module4","#9b3441","other",0.265955243449999
"C19orf66",4.3962137213393,5.93834364328905,"C19orf66","Module4","#9b3441","other",0.1458415226474
"C19orf43",5.32987089068134,7.25820982370898,"C19orf43","Module4","#9b3441","other",0.539341929488896
"C19orf53",4.53351755053242,2.80753791246935,"C19orf53","Module2","#fe9b00","other",0.578944634934981
"C19orf60",0.70080394655903,5.48981583033129,"C19orf60","Module4","#9b3441","other",0.19852231951236
"C19orf48",4.65018815905293,-0.130159498114145,"C19orf48","Module2","#fe9b00","other",0.00443127201185299
"DDX3Y",3.95734853655537,-6.08861196126417,"DDX3Y","Module5","#de597c","other",0.273985633818613
"C21orf59",5.71583576113423,5.88668787394091,"C21orf59","Module4","#9b3441","other",0.0991947008310529
"C21orf2",5.51228732973774,5.84830152903124,"C21orf2","Module4","#9b3441","other",0.0371751681544303
"RACK1",0.321468304698068,-1.38678899492697,"RACK1","Module1","#f4c40f","other",0.562349417739832
"MIR4461",-12.7154562959031,2.8382283440642,"MIR4461","Module3","#d8443c","other",0.558600545535922
"SNORA52",-13.185471821721,3.01374161158129,"SNORA52","Module3","#d8443c","other",0.744939870846596
"RPL41P1",-12.2853234299974,1.15025365267321,"RPL41P1","Module3","#d8443c","other",0.589310776586566
"ND1",-2.35242014020245,4.48154699717089,"ND1","Module10","#2b9b81","other",0.817188060123279
"ND2",-2.30705099194805,4.34336340342089,"ND2","Module10","#2b9b81","other",0.73911607204479
"COX1",-2.55341677754681,4.94301044855639,"COX1","Module10","#2b9b81","hub",0.986445311055256
"COX2",-2.49864869206707,4.81799995813891,"COX2","Module10","#2b9b81","hub",1
"ATP8",-2.39340381711285,4.58213484201952,"ATP8","Module10","#2b9b81","hub",0.944430388938843
"ATP6",-2.81386118024151,4.95134270105883,"ATP6","Module10","#2b9b81","hub",0.949078019636164
"COX3",-2.82063584416668,4.91395580683275,"COX3","Module10","#2b9b81","hub",0.920515784942377
"ND3",-2.52955370038311,4.8665167084746,"ND3","Module10","#2b9b81","hub",0.995130303962252
"ND4L",-2.37137155621807,4.60749876413866,"ND4L","Module10","#2b9b81","hub",0.935539020350061
"ND4",-2.39442663281719,4.54661142740771,"ND4","Module10","#2b9b81","other",0.869201072571545
"ND5",-2.37021451085369,4.51155960474535,"ND5","Module10","#2b9b81","other",0.767485293392958
"ND6",-2.48407893269817,4.71599066172167,"ND6","Module10","#2b9b81","other",0.540480579580328
"CYTB",-2.80677585690777,4.90902483377978,"CYTB","Module10","#2b9b81","hub",0.887552331733834
"AC022431.1",-13.4966452607469,2.5714248410277,"AC022431.1","Module3","#d8443c","other",0.739710589725351
"C17orf76.AS1",-12.2721388825731,2.10003793154284,"C17orf76.AS1","Module3","#d8443c","other",0.586845320641852
"C19orf10",-2.77425437062542,4.9075962296538,"C19orf10","Module10","#2b9b81","other",0.292395693820085
"C1orf86",-2.59917144864361,5.05705225382372,"C1orf86","Module10","#2b9b81","other",0.310403293670368
"CD97",-3.1230082997636,4.11259472284838,"CD97","Module10","#2b9b81","other",0.346612638663741
"KIAA0247",-12.0217392930345,1.63598096285387,"KIAA0247","Module3","#d8443c","other",0.239399827770036
"MIR3654",-12.8486798295335,2.91933071528002,"MIR3654","Module3","#d8443c","other",0.613204786142591
"PTPLAD2",-3.08387761204998,4.39560091410204,"PTPLAD2","Module10","#2b9b81","other",0.181076306036887
"RP11.122C9.1",-13.1148684510545,2.64888322268053,"RP11.122C9.1","Module3","#d8443c","other",0.683385638720399
"RP11.159C21.4",-13.5275605210618,2.6511310330443,"RP11.159C21.4","Module3","#d8443c","other",0.667814447952819
"RP11.16F15.1",-13.4883482941941,2.6083756676726,"RP11.16F15.1","Module3","#d8443c","other",0.685221593105387
"RP11.349A22.5",-12.2595627793626,2.0900868168883,"RP11.349A22.5","Module3","#d8443c","other",0.475415851836109
"RP11.3P17.3",-13.1087134370164,1.85623013887926,"RP11.3P17.3","Module3","#d8443c","hub",0.98344631527151
"RP11.742N3.1",-13.0376494416551,1.69656193171068,"RP11.742N3.1","Module3","#d8443c","hub",0.893348246174231
"RP11.94L15.2",-13.4629490861253,2.6128078690581,"RP11.94L15.2","Module3","#d8443c","other",0.600520674156977
"RPS14P3",-1.80567066758434,5.16006195459887,"RPS14P3","Module10","#2b9b81","other",0.39039529420723
"RPS17L",-12.2604477891282,2.07062065516039,"RPS17L","Module3","#d8443c","other",0.659430465706682
"TMEM66",-13.129054356511,2.64744007502123,"TMEM66","Module3","#d8443c","other",0.669624754899436
"Z82188.1",-13.4658492097215,2.51679694567248,"Z82188.1","Module3","#d8443c","other",0.737175158483733
